fabricas clientes rutas costo cantaristas tiempo 
81 107 17578 23668 107 1889 
81 107 17578 24716 107 1891 
81 107 17578 16490 107 1892 
81 107 17578 20501 107 1897 
81 107 17578 22773 107 1877 
81 107 17578 23627 107 1915 
81 107 17578 18542 107 1894 
81 107 17578 22461 107 1889 
81 107 17578 20676 107 1898 
82 106 17578 18300 106 1881 
82 106 17578 26187 106 1871 
82 106 17578 19974 106 1880 
82 106 17578 21251 106 1880 
82 106 17578 23058 106 1882 
82 106 17578 20223 106 1894 
82 106 17578 26229 106 1887 
82 106 17578 20297 106 1873 
82 106 17578 22815 106 1885 
82 106 17578 25032 106 1882 
83 105 17578 18459 105 1877 
83 105 17578 19516 105 1880 
83 105 17578 20278 105 1879 
83 105 17578 19360 105 1902 
83 105 17578 21015 105 1881 
83 105 17578 18393 105 1877 
83 105 17578 20297 105 1879 
83 105 17578 17669 105 1885 
83 105 17578 20928 105 1889 
83 105 17578 22465 105 1876 
84 104 17578 23981 104 1857 
84 104 17578 23102 104 1883 
84 104 17578 20797 104 1878 
84 104 17578 23649 104 1874 
84 104 17578 23591 104 1870 
84 104 17578 16981 104 1862 
84 104 17578 23645 104 1861 
84 104 17578 19726 104 1868 
84 104 17578 17935 104 1864 
84 104 17578 23547 104 1857 
85 103 17578 18640 103 1870 
85 103 17578 22553 103 1870 
85 103 17578 19393 103 1853 
85 103 17578 22470 103 1873 
85 103 17578 23538 103 1871 
85 103 17578 19168 103 1854 
85 103 17578 24808 103 1860 
85 103 17578 23195 103 2073 
85 103 17578 20433 103 1866 
85 103 17578 18866 103 1878 
86 102 17578 18118 102 1865 
86 102 17578 19203 102 1873 
86 102 17578 20615 102 1854 
86 102 17578 20607 102 1863 
86 102 17578 17030 102 1855 
86 102 17578 16328 102 1851 
86 102 17578 21464 102 1867 
86 102 17578 19304 102 1882 
86 102 17578 23233 102 1851 
86 102 17578 17563 102 1854 
87 101 17578 18779 101 1870 
87 101 17578 21816 101 1849 
87 101 17578 18930 101 1847 
87 101 17578 19001 101 1847 
87 101 17578 19654 101 1849 
87 101 17578 18863 101 1859 
87 101 17578 22856 101 1851 
87 101 17578 18958 101 1845 
87 101 17578 19853 101 1869 
87 101 17578 19434 101 1850 
88 100 17578 21877 100 1826 
88 100 17578 23862 100 1830 
88 100 17578 20520 100 1843 
88 100 17578 18906 100 1847 
88 100 17578 19248 100 1866 
88 100 17578 19720 100 1832 
88 100 17578 21711 100 1842 
88 100 17578 22568 100 2040 
88 100 17578 17918 100 1841 
88 100 17578 21827 100 1843 
89 99 17578 17594 99 1823 
89 99 17578 21351 99 1845 
89 99 17578 22232 99 1901 
89 99 17578 20268 99 1833 
89 99 17578 17364 99 1867 
89 99 17578 20312 99 1859 
89 99 17578 20813 99 2145 
89 99 17578 20317 99 1851 
89 99 17578 19662 99 1848 
89 99 17578 20982 99 1844 
90 98 17578 21323 98 2006 
90 98 17578 20075 98 1843 
90 98 17578 22243 98 1839 
90 98 17578 17483 98 1849 
90 98 17578 17396 98 1839 
90 98 17578 24573 98 1849 
90 98 17578 18685 98 1844 
90 98 17578 18072 98 1842 
90 98 17578 21409 98 1841 
90 98 17578 21467 98 1838 
91 97 17578 20329 97 1834 
91 97 17578 18628 97 1832 
91 97 17578 18892 97 1842 
91 97 17578 19573 97 1846 
91 97 17578 21975 97 1850 
91 97 17578 24504 97 1838 
91 97 17578 20872 97 1837 
91 97 17578 20494 97 1847 
91 97 17578 18069 97 1843 
91 97 17578 21562 97 1835 
92 96 17578 24567 96 1838 
92 96 17578 22229 96 1828 
92 96 17578 17521 96 1836 
92 96 17578 17574 96 1830 
92 96 17578 20430 96 1823 
92 96 17578 21227 96 1822 
92 96 17578 20337 96 1828 
92 96 17578 16428 96 1818 
92 96 17578 16896 96 1832 
92 96 17578 20965 96 1833 
93 95 17578 22035 95 1827 
93 95 17578 18898 95 1815 
93 95 17578 20810 95 1827 
93 95 17578 20384 95 1826 
93 95 17578 16784 95 1823 
93 95 17578 16114 95 1847 
93 95 17578 16238 95 1832 
93 95 17578 17708 95 1816 
93 95 17578 18516 95 1823 
93 95 17578 21085 95 1815 
1 188 17766 40684 188 2540 
1 188 17766 44916 188 2551 
1 188 17766 44229 188 2542 
1 188 17766 39752 188 2532 
1 188 17766 44567 188 2543 
1 188 17766 42169 188 2539 
1 188 17766 45526 188 2543 
1 188 17766 43786 188 2558 
1 188 17766 45821 188 2543 
1 188 17766 37846 188 2556 
2 187 17766 41176 187 2535 
2 187 17766 37307 187 2572 
2 187 17766 42737 187 2548 
2 187 17766 47057 187 2534 
2 187 17766 38249 187 2555 
2 187 17766 36972 187 2543 
2 187 17766 39790 187 2537 
2 187 17766 44611 187 2533 
2 187 17766 44077 187 2534 
2 187 17766 47855 187 2545 
3 186 17766 48199 186 2517 
3 186 17766 44684 186 2536 
3 186 17766 46221 186 2522 
3 186 17766 46033 186 2518 
3 186 17766 48135 186 2738 
3 186 17766 41190 186 2532 
3 186 17766 39492 186 2533 
3 186 17766 39328 186 2529 
3 186 17766 45938 186 2544 
3 186 17766 45355 186 2523 
4 185 17766 48170 185 2506 
4 185 17766 46703 185 2513 
4 185 17766 42836 185 2518 
4 185 17766 44315 185 2506 
4 185 17766 40022 185 2515 
4 185 17766 42157 185 2524 
4 185 17766 40641 185 2515 
4 185 17766 40748 185 2517 
4 185 17766 38695 185 2522 
4 185 17766 48711 185 2525 
5 184 17766 40478 184 2498 
5 184 17766 45235 184 2731 
5 184 17766 47635 184 2504 
5 184 17766 41055 184 2511 
5 184 17766 42221 184 2542 
5 184 17766 40124 184 2514 
5 184 17766 35488 184 2517 
5 184 17766 44531 184 2511 
5 184 17766 46562 184 2510 
5 184 17766 38110 184 2517 
6 183 17766 41623 183 2492 
6 183 17766 44058 183 2500 
6 183 17766 42242 183 2497 
6 183 17766 42884 183 2537 
6 183 17766 43835 183 2490 
6 183 17766 39936 183 2503 
6 183 17766 44083 183 2500 
6 183 17766 41160 183 2502 
6 183 17766 36375 183 2498 
6 183 17766 37896 183 2500 
7 182 17766 41344 182 2484 
7 182 17766 37334 182 2494 
7 182 17766 43488 182 2497 
7 182 17766 38527 182 2484 
7 182 17766 45836 182 2487 
7 182 17766 42993 182 2492 
7 182 17766 38642 182 2491 
7 182 17766 40368 182 2492 
7 182 17766 38029 182 2489 
7 182 17766 40484 182 2492 
8 181 17766 47764 181 2478 
8 181 17766 38902 181 2489 
8 181 17766 43366 181 2476 
8 181 17766 43193 181 2468 
8 181 17766 42265 181 2472 
8 181 17766 39035 181 2472 
8 181 17766 42623 181 2467 
8 181 17766 40016 181 2494 
8 181 17766 43723 181 2481 
8 181 17766 39574 181 2491 
9 180 17766 40244 180 2465 
9 180 17766 43325 180 2471 
9 180 17766 37777 180 2468 
9 180 17766 37745 180 2466 
9 180 17766 39050 180 2474 
9 180 17766 38718 180 2482 
9 180 17766 41297 180 2472 
9 180 17766 40856 180 2471 
9 180 17766 39002 180 2477 
9 180 17766 39434 180 2464 
10 179 17766 39253 179 2446 
10 179 17766 36364 179 2473 
10 179 17766 33540 179 2454 
10 179 17766 43138 179 2516 
10 179 17766 41057 179 2455 
10 179 17766 45887 179 2446 
10 179 17766 35487 179 2484 
10 179 17766 43971 179 2454 
10 179 17766 39660 179 2471 
10 179 17766 42583 179 2473 
11 178 17766 40562 178 2439 
11 178 17766 39604 178 2461 
11 178 17766 37828 178 2455 
11 178 17766 40306 178 2461 
11 178 17766 42401 178 2442 
11 178 17766 40771 178 2463 
11 178 17766 39891 178 2453 
11 178 17766 36847 178 2458 
11 178 17766 33570 178 2453 
11 178 17766 42287 178 2444 
12 177 17766 41332 177 2424 
12 177 17766 39250 177 2442 
12 177 17766 42433 177 2447 
12 177 17766 39092 177 2453 
12 177 17766 35272 177 2429 
12 177 17766 39560 177 2438 
12 177 17766 42236 177 2456 
12 177 17766 39459 177 2436 
12 177 17766 39645 177 2443 
12 177 17766 36111 177 2448 
13 176 17766 38128 176 2436 
13 176 17766 38402 176 2450 
13 176 17766 45422 176 2443 
13 176 17766 40092 176 2427 
13 176 17766 39712 176 2436 
13 176 17766 38666 176 2441 
13 176 17766 39366 176 2468 
13 176 17766 38257 176 2425 
13 176 17766 40203 176 2442 
13 176 17766 33237 176 2651 
14 175 17766 36236 175 2442 
14 175 17766 38080 175 2432 
14 175 17766 38757 175 2427 
14 175 17766 36226 175 2464 
14 175 17766 35087 175 2445 
14 175 17766 37967 175 2425 
14 175 17766 40250 175 2429 
14 175 17766 43876 175 2422 
14 175 17766 44948 175 2423 
14 175 17766 38096 175 2609 
15 174 17766 38098 174 2477 
15 174 17766 38958 174 2420 
15 174 17766 32538 174 2450 
15 174 17766 34793 174 2414 
15 174 17766 37261 174 2432 
15 174 17766 38528 174 2416 
15 174 17766 37622 174 2567 
15 174 17766 35965 174 2415 
15 174 17766 43100 174 2425 
15 174 17766 43062 174 2564 
16 173 17766 40699 173 2394 
16 173 17766 37729 173 2693 
16 173 17766 38977 173 2421 
16 173 17766 38232 173 2409 
16 173 17766 35081 173 2403 
16 173 17766 37835 173 2413 
16 173 17766 42828 173 2746 
16 173 17766 37209 173 2444 
16 173 17766 37344 173 2412 
16 173 17766 42925 173 2559 
17 172 17766 40940 172 2386 
17 172 17766 40741 172 2600 
17 172 17766 36934 172 2403 
17 172 17766 39744 172 2418 
17 172 17766 36764 172 2389 
17 172 17766 35389 172 2391 
17 172 17766 37727 172 2581 
17 172 17766 37658 172 2400 
17 172 17766 33085 172 2406 
17 172 17766 37299 172 2478 
18 171 17766 40229 171 2656 
18 171 17766 43240 171 2389 
18 171 17766 42590 171 2398 
18 171 17766 38426 171 2483 
18 171 17766 39903 171 2478 
18 171 17766 40752 171 2404 
18 171 17766 36722 171 2504 
18 171 17766 32739 171 2378 
18 171 17766 39517 171 2408 
18 171 17766 42570 171 2444 
19 170 17766 37366 170 2651 
19 170 17766 38387 170 2391 
19 170 17766 36481 170 2371 
19 170 17766 42308 170 2469 
19 170 17766 37551 170 2377 
19 170 17766 37491 170 2381 
19 170 17766 33944 170 2445 
19 170 17766 40021 170 2366 
19 170 17766 37873 170 2374 
19 170 17766 42436 170 2596 
20 169 17766 34958 169 2404 
20 169 17766 34720 169 2380 
20 169 17766 38271 169 2378 
20 169 17766 42926 169 2483 
20 169 17766 37096 169 2618 
20 169 17766 39978 169 2360 
20 169 17766 37694 169 2364 
20 169 17766 34311 169 2368 
20 169 17766 38671 169 2370 
20 169 17766 30309 169 2442 
21 168 17766 32291 168 2347 
21 168 17766 34996 168 2533 
21 168 17766 37195 168 2356 
21 168 17766 30838 168 2702 
21 168 17766 36687 168 2340 
21 168 17766 32098 168 2354 
21 168 17766 30729 168 2563 
21 168 17766 29979 168 2351 
21 168 17766 38839 168 2353 
21 168 17766 33447 168 2405 
22 167 17766 37242 167 2343 
22 167 17766 31236 167 2534 
22 167 17766 35428 167 2360 
22 167 17766 36500 167 2462 
22 167 17766 35965 167 2338 
22 167 17766 35502 167 2340 
22 167 17766 41174 167 2520 
22 167 17766 34010 167 2339 
22 167 17766 40384 167 2345 
22 167 17766 41145 167 3287 
23 166 17766 42079 166 2356 
23 166 17766 32960 166 2340 
23 166 17766 34351 166 2387 
23 166 17766 31507 166 2487 
23 166 17766 34858 166 2378 
23 166 17766 34677 166 2357 
23 166 17766 40757 166 2445 
23 166 17766 37755 166 2342 
23 166 17766 36662 166 2355 
23 166 17766 34649 166 2344 
24 165 17766 40241 165 2356 
24 165 17766 38350 165 2336 
24 165 17766 36567 165 2356 
24 165 17766 34363 165 2465 
24 165 17766 38368 165 2399 
24 165 17766 35986 165 2328 
24 165 17766 31123 165 2341 
24 165 17766 38647 165 2335 
24 165 17766 34054 165 2344 
24 165 17766 33832 165 2369 
25 164 17766 33359 164 2346 
25 164 17766 35151 164 2507 
25 164 17766 33112 164 2332 
25 164 17766 32911 164 2543 
25 164 17766 32681 164 2355 
25 164 17766 36469 164 2330 
25 164 17766 36303 164 2549 
25 164 17766 40299 164 2322 
25 164 17766 32294 164 2337 
25 164 17766 33940 164 2326 
26 163 17766 35356 163 2322 
26 163 17766 41380 163 2301 
26 163 17766 32621 163 2330 
26 163 17766 38724 163 2417 
26 163 17766 36414 163 2308 
26 163 17766 30569 163 2322 
26 163 17766 31505 163 2429 
26 163 17766 39251 163 2323 
26 163 17766 29639 163 2383 
26 163 17766 33044 163 2328 
27 162 17766 33054 162 2308 
27 162 17766 34837 162 2300 
27 162 17766 36645 162 2299 
27 162 17766 35292 162 2509 
27 162 17766 38618 162 2345 
27 162 17766 33879 162 2316 
27 162 17766 29516 162 2449 
27 162 17766 38890 162 2303 
27 162 17766 36052 162 2317 
27 162 17766 33727 162 2312 
28 161 17766 36453 161 2296 
28 161 17766 38776 161 2332 
28 161 17766 29379 161 2307 
28 161 17766 31600 161 2486 
28 161 17766 32915 161 2306 
28 161 17766 34523 161 2305 
28 161 17766 35837 161 2498 
28 161 17766 29217 161 2301 
28 161 17766 33778 161 2305 
28 161 17766 39504 161 2296 
29 160 17766 30068 160 2285 
29 160 17766 33027 160 2325 
29 160 17766 33618 160 2292 
29 160 17766 33315 160 2500 
29 160 17766 37391 160 2291 
29 160 17766 36491 160 2286 
29 160 17766 33661 160 2488 
29 160 17766 29105 160 2279 
29 160 17766 35321 160 2309 
29 160 17766 30463 160 2285 
30 159 17766 39958 159 2294 
30 159 17766 36593 159 2284 
30 159 17766 35980 159 2289 
30 159 17766 34991 159 2486 
30 159 17766 31853 159 2275 
30 159 17766 33532 159 2291 
30 159 17766 34227 159 2482 
30 159 17766 37738 159 2272 
30 159 17766 27385 159 2497 
30 159 17766 36896 159 2281 
31 158 17766 37165 158 2281 
31 158 17766 39469 158 2272 
31 158 17766 35960 158 2285 
31 158 17766 34298 158 2476 
31 158 17766 31339 158 2338 
31 158 17766 29692 158 2282 
31 158 17766 29315 158 2406 
31 158 17766 31934 158 2333 
31 158 17766 30674 158 2267 
31 158 17766 33477 158 2273 
32 157 17766 29519 157 2329 
32 157 17766 32803 157 2273 
32 157 17766 35038 157 2270 
32 157 17766 33866 157 2272 
32 157 17766 30590 157 2264 
32 157 17766 30712 157 2266 
32 157 17766 34411 157 2441 
32 157 17766 41349 157 2250 
32 157 17766 32995 157 2262 
32 157 17766 33552 157 2279 
33 156 17766 32157 156 2305 
33 156 17766 29762 156 2260 
33 156 17766 33934 156 2267 
33 156 17766 33279 156 2476 
33 156 17766 28518 156 2248 
33 156 17766 32620 156 2253 
33 156 17766 30693 156 2344 
33 156 17766 33066 156 2243 
33 156 17766 30499 156 2265 
33 156 17766 37402 156 2267 
34 155 17766 30003 155 2260 
34 155 17766 36114 155 2242 
34 155 17766 34081 155 2258 
34 155 17766 37790 155 2450 
34 155 17766 35268 155 2271 
34 155 17766 34542 155 2246 
34 155 17766 34549 155 2295 
34 155 17766 33512 155 2258 
34 155 17766 30184 155 2252 
34 155 17766 31259 155 2246 
35 154 17766 27263 154 2310 
35 154 17766 32393 154 2229 
35 154 17766 32218 154 2247 
35 154 17766 32003 154 2432 
35 154 17766 38856 154 2230 
35 154 17766 30571 154 2243 
35 154 17766 32672 154 2326 
35 154 17766 34780 154 2262 
35 154 17766 31028 154 2223 
35 154 17766 35314 154 2236 
36 153 17766 33050 153 2239 
36 153 17766 32291 153 2293 
36 153 17766 31263 153 2230 
36 153 17766 36096 153 2440 
36 153 17766 31691 153 2230 
36 153 17766 33284 153 2240 
36 153 17766 32648 153 2297 
36 153 17766 31427 153 2241 
36 153 17766 30507 153 2296 
36 153 17766 30927 153 2234 
37 152 17766 33773 152 2259 
37 152 17766 29014 152 2412 
37 152 17766 33945 152 2219 
37 152 17766 31964 152 2424 
37 152 17766 32997 152 2211 
37 152 17766 33198 152 2226 
37 152 17766 31359 152 2268 
37 152 17766 37972 152 2224 
37 152 17766 31738 152 2228 
37 152 17766 34179 152 2232 
38 151 17766 32025 151 2306 
38 151 17766 34366 151 2269 
38 151 17766 28836 151 2218 
38 151 17766 35569 151 2339 
38 151 17766 31318 151 2202 
38 151 17766 29814 151 2221 
38 151 17766 34170 151 2268 
38 151 17766 33643 151 2215 
38 151 17766 32239 151 2207 
38 151 17766 34555 151 2218 
39 150 17766 31385 150 2334 
39 150 17766 29976 150 2219 
39 150 17766 33012 150 2222 
39 150 17766 33792 150 2415 
39 150 17766 32423 150 2219 
39 150 17766 31356 150 2212 
39 150 17766 32059 150 2231 
39 150 17766 35435 150 2204 
39 150 17766 37366 150 2206 
39 150 17766 35208 150 2206 
40 149 17766 37581 149 2309 
40 149 17766 30015 149 2191 
40 149 17766 30322 149 2204 
40 149 17766 32037 149 2403 
40 149 17766 31416 149 2185 
40 149 17766 28881 149 2194 
40 149 17766 31456 149 2208 
40 149 17766 31838 149 2205 
40 149 17766 27494 149 2198 
40 149 17766 26208 149 2214 
41 148 17766 32268 148 2325 
41 148 17766 33783 148 2192 
41 148 17766 33796 148 2288 
41 148 17766 30272 148 2418 
41 148 17766 31814 148 2216 
41 148 17766 32858 148 2187 
41 148 17766 28719 148 2205 
41 148 17766 28678 148 2186 
41 148 17766 28494 148 2183 
41 148 17766 28531 148 2331 
42 147 17766 29930 147 2323 
42 147 17766 26806 147 2183 
42 147 17766 31843 147 2190 
42 147 17766 33265 147 2396 
42 147 17766 34454 147 2187 
42 147 17766 32459 147 2179 
42 147 17766 25375 147 2178 
42 147 17766 30161 147 2180 
42 147 17766 27745 147 2179 
42 147 17766 33968 147 2192 
43 146 17766 32417 146 2291 
43 146 17766 29662 146 2178 
43 146 17766 36581 146 2175 
43 146 17766 30006 146 2360 
43 146 17766 30533 146 2282 
43 146 17766 34914 146 2189 
43 146 17766 28658 146 2194 
43 146 17766 31380 146 2181 
43 146 17766 28176 146 2214 
43 146 17766 31415 146 2178 
44 145 17766 31638 145 2382 
44 145 17766 28099 145 2253 
44 145 17766 26884 145 2163 
44 145 17766 27866 145 2379 
44 145 17766 30949 145 2300 
44 145 17766 29438 145 2179 
44 145 17766 28409 145 2162 
44 145 17766 31259 145 2159 
44 145 17766 34251 145 2160 
44 145 17766 30891 145 2163 
45 144 17766 28842 144 2350 
45 144 17766 28500 144 2187 
45 144 17766 31389 144 2156 
45 144 17766 28622 144 2163 
45 144 17766 33558 144 2176 
45 144 17766 30254 144 2170 
45 144 17766 31551 144 2162 
45 144 17766 27367 144 2170 
45 144 17766 26528 144 2159 
45 144 17766 29348 144 2167 
46 143 17766 31151 143 2369 
46 143 17766 25260 143 2139 
46 143 17766 30933 143 2145 
46 143 17766 29654 143 2364 
46 143 17766 28718 143 2142 
46 143 17766 29980 143 2150 
46 143 17766 28739 143 2158 
46 143 17766 26140 143 2159 
46 143 17766 30291 143 2140 
46 143 17766 32118 143 2149 
47 142 17766 28582 142 2251 
47 142 17766 34227 142 2122 
47 142 17766 30476 142 2132 
47 142 17766 33822 142 2292 
47 142 17766 27802 142 2129 
47 142 17766 28334 142 2146 
47 142 17766 30242 142 2147 
47 142 17766 28182 142 2162 
47 142 17766 27439 142 2141 
47 142 17766 26792 142 2136 
48 141 17766 31583 141 2340 
48 141 17766 30908 141 2133 
48 141 17766 31593 141 2138 
48 141 17766 27288 141 2138 
48 141 17766 26046 141 2127 
48 141 17766 29687 141 2131 
48 141 17766 33332 141 2126 
48 141 17766 28863 141 2123 
48 141 17766 29211 141 2119 
48 141 17766 30519 141 2118 
49 140 17766 31022 140 2325 
49 140 17766 27310 140 2144 
49 140 17766 27455 140 2139 
49 140 17766 30248 140 2298 
49 140 17766 30516 140 2148 
49 140 17766 26027 140 2138 
49 140 17766 28575 140 2145 
49 140 17766 30532 140 2137 
49 140 17766 27801 140 2135 
49 140 17766 32649 140 2161 
50 139 17766 31908 139 2330 
50 139 17766 30430 139 2136 
50 139 17766 26230 139 2127 
50 139 17766 30097 139 2187 
50 139 17766 33469 139 2124 
50 139 17766 25350 139 2128 
50 139 17766 33636 139 2112 
50 139 17766 30796 139 2123 
50 139 17766 32471 139 2117 
50 139 17766 28378 139 2124 
51 138 17766 33001 138 2309 
51 138 17766 28802 138 2101 
51 138 17766 31475 138 2129 
51 138 17766 32368 138 2120 
51 138 17766 35558 138 2114 
51 138 17766 26684 138 2127 
51 138 17766 31323 138 2132 
51 138 17766 28638 138 2169 
51 138 17766 33114 138 2121 
51 138 17766 30182 138 2122 
52 137 17766 28223 137 2329 
52 137 17766 27860 137 2112 
52 137 17766 29426 137 2124 
52 137 17766 32783 137 2227 
52 137 17766 30348 137 2111 
52 137 17766 29517 137 2114 
52 137 17766 27321 137 2149 
52 137 17766 30825 137 2235 
52 137 17766 31020 137 2144 
52 137 17766 29460 137 2116 
53 136 17766 29754 136 2113 
53 136 17766 24603 136 2092 
53 136 17766 29170 136 2120 
53 136 17766 28248 136 2199 
53 136 17766 29895 136 2114 
53 136 17766 33301 136 2110 
53 136 17766 27299 136 2103 
53 136 17766 30136 136 2104 
53 136 17766 25772 136 2113 
53 136 17766 31801 136 2106 
54 135 17766 26588 135 2253 
54 135 17766 30420 135 2089 
54 135 17766 25566 135 2097 
54 135 17766 32246 135 2207 
54 135 17766 23849 135 2102 
54 135 17766 30085 135 2083 
54 135 17766 27741 135 2122 
54 135 17766 35722 135 2205 
54 135 17766 27400 135 2093 
54 135 17766 32119 135 2091 
55 134 17766 31845 134 2265 
55 134 17766 29483 134 2079 
55 134 17766 25386 134 2085 
55 134 17766 24875 134 2145 
55 134 17766 26683 134 2083 
55 134 17766 23282 134 2090 
55 134 17766 27033 134 2077 
55 134 17766 28993 134 2141 
55 134 17766 24375 134 2158 
55 134 17766 28443 134 2092 
56 133 17766 26800 133 2200 
56 133 17766 31207 133 2071 
56 133 17766 25062 133 2079 
56 133 17766 31393 133 2105 
56 133 17766 28585 133 2418 
56 133 17766 25746 133 2087 
56 133 17766 24634 133 2088 
56 133 17766 32437 133 2201 
56 133 17766 30000 133 2084 
56 133 17766 29238 133 2091 
57 132 17766 24406 132 2285 
57 132 17766 25098 132 2124 
57 132 17766 26117 132 2083 
57 132 17766 24678 132 2070 
57 132 17766 29660 132 2072 
57 132 17766 27418 132 2091 
57 132 17766 26449 132 2097 
57 132 17766 29058 132 2295 
57 132 17766 27117 132 2136 
57 132 17766 28943 132 2086 
58 131 17766 24898 131 2808 
58 131 17766 32686 131 2056 
58 131 17766 29745 131 2068 
58 131 17766 25415 131 2076 
58 131 17766 27853 131 2087 
58 131 17766 27797 131 2061 
58 131 17766 25643 131 2077 
58 131 17766 29415 131 2076 
58 131 17766 27930 131 2058 
58 131 17766 26460 131 2055 
59 130 17766 30443 130 4581 
59 130 17766 29229 130 2052 
59 130 17766 27074 130 2057 
59 130 17766 25190 130 2113 
59 130 17766 31486 130 2070 
59 130 17766 27270 130 2055 
59 130 17766 28392 130 2068 
59 130 17766 27717 130 2061 
59 130 17766 28647 130 2042 
59 130 17766 28070 130 2051 
60 129 17766 26211 129 2052 
60 129 17766 25357 129 2035 
60 129 17766 30873 129 2047 
60 129 17766 23704 129 2048 
60 129 17766 25449 129 2054 
60 129 17766 26081 129 2037 
60 129 17766 27123 129 2049 
60 129 17766 28470 129 2052 
60 129 17766 27860 129 2039 
60 129 17766 24964 129 2053 
61 128 17766 31437 128 2039 
61 128 17766 27635 128 2042 
61 128 17766 31702 128 2040 
61 128 17766 28867 128 2047 
61 128 17766 26868 128 2042 
61 128 17766 27592 128 2036 
61 128 17766 29279 128 2049 
61 128 17766 24685 128 2052 
61 128 17766 27630 128 2028 
61 128 17766 30155 128 2032 
62 127 17766 30177 127 2337 
62 127 17766 26203 127 2029 
62 127 17766 27300 127 2028 
62 127 17766 26913 127 2051 
62 127 17766 26230 127 2041 
62 127 17766 26281 127 2045 
62 127 17766 25114 127 2039 
62 127 17766 31503 127 2033 
62 127 17766 26776 127 2029 
62 127 17766 23983 127 2027 
63 126 17766 26034 126 2010 
63 126 17766 26647 126 2015 
63 126 17766 25129 126 2021 
63 126 17766 25668 126 2021 
63 126 17766 23674 126 2017 
63 126 17766 27124 126 2015 
63 126 17766 29310 126 2019 
63 126 17766 25574 126 2026 
63 126 17766 29035 126 2035 
63 126 17766 27075 126 2029 
64 125 17766 25915 125 2046 
64 125 17766 25076 125 2025 
64 125 17766 25992 125 2027 
64 125 17766 26105 125 2027 
64 125 17766 28044 125 2036 
64 125 17766 27014 125 2017 
64 125 17766 23725 125 2249 
64 125 17766 24401 125 2022 
64 125 17766 25197 125 2020 
64 125 17766 25739 125 2018 
65 124 17766 25510 124 2015 
65 124 17766 25201 124 2007 
65 124 17766 28188 124 2014 
65 124 17766 25788 124 2021 
65 124 17766 22945 124 2007 
65 124 17766 30391 124 2001 
65 124 17766 25615 124 2005 
65 124 17766 25429 124 2013 
65 124 17766 26240 124 2009 
65 124 17766 27556 124 2004 
66 123 17766 26350 123 2011 
66 123 17766 24755 123 2005 
66 123 17766 29415 123 2008 
66 123 17766 26344 123 2011 
66 123 17766 29633 123 2007 
66 123 17766 25868 123 2011 
66 123 17766 26066 123 2008 
66 123 17766 28068 123 2000 
66 123 17766 24266 123 1997 
66 123 17766 25641 123 1999 
67 122 17766 29097 122 1993 
67 122 17766 27946 122 1987 
67 122 17766 24210 122 2001 
67 122 17766 24973 122 1997 
67 122 17766 20650 122 2012 
67 122 17766 24867 122 1979 
67 122 17766 25336 122 2004 
67 122 17766 27888 122 2005 
67 122 17766 23894 122 1994 
67 122 17766 26091 122 1999 
68 121 17766 25092 121 1993 
68 121 17766 21979 121 1991 
68 121 17766 25301 121 1999 
68 121 17766 23387 121 1989 
68 121 17766 25828 121 1989 
68 121 17766 26973 121 1985 
68 121 17766 21485 121 1988 
68 121 17766 23783 121 1988 
68 121 17766 20411 121 2000 
68 121 17766 22082 121 2000 
69 120 17766 22921 120 2001 
69 120 17766 23718 120 2011 
69 120 17766 28247 120 1978 
69 120 17766 25849 120 1995 
69 120 17766 24498 120 1981 
69 120 17766 24039 120 1978 
69 120 17766 25684 120 1980 
69 120 17766 20267 120 1980 
69 120 17766 22758 120 1987 
69 120 17766 24893 120 1980 
70 119 17766 20570 119 1985 
70 119 17766 23877 119 1980 
70 119 17766 23319 119 1989 
70 119 17766 28566 119 1984 
70 119 17766 24956 119 1975 
70 119 17766 26272 119 1964 
70 119 17766 20476 119 1981 
70 119 17766 20332 119 1980 
70 119 17766 23984 119 1959 
70 119 17766 25016 119 1976 
71 118 17766 28659 118 1965 
71 118 17766 30177 118 1970 
71 118 17766 29226 118 1961 
71 118 17766 26131 118 1966 
71 118 17766 28373 118 1961 
71 118 17766 27315 118 1956 
71 118 17766 25875 118 1958 
71 118 17766 29186 118 1963 
71 118 17766 22001 118 1961 
71 118 17766 24853 118 2009 
72 117 17766 26162 117 1979 
72 117 17766 23167 117 1975 
72 117 17766 26499 117 1966 
72 117 17766 21537 117 1973 
72 117 17766 23938 117 2086 
72 117 17766 25412 117 1986 
72 117 17766 24566 117 1972 
72 117 17766 20289 117 1977 
72 117 17766 26691 117 1966 
72 117 17766 24525 117 1982 
73 116 17766 24184 116 1968 
73 116 17766 26604 116 1972 
73 116 17766 24798 116 1951 
73 116 17766 19740 116 1969 
73 116 17766 25347 116 1971 
73 116 17766 22469 116 1953 
73 116 17766 25053 116 1953 
73 116 17766 23079 116 1957 
73 116 17766 25189 116 1960 
73 116 17766 23935 116 1955 
74 115 17766 20496 115 1958 
74 115 17766 23875 115 1991 
74 115 17766 21585 115 1949 
74 115 17766 22116 115 1958 
74 115 17766 26561 115 1951 
74 115 17766 22940 115 1935 
74 115 17766 22753 115 1941 
74 115 17766 27257 115 1937 
74 115 17766 22116 115 1928 
74 115 17766 26018 115 1941 
75 114 17766 23275 114 1940 
75 114 17766 22869 114 1951 
75 114 17766 23156 114 1968 
75 114 17766 25534 114 1953 
