fabricas clientes rutas costo cantaristas tiempo 
60 137 137 2654305 137 1289 
60 137 137 2624975 137 1282 
60 137 137 2788553 137 1266 
60 137 137 2784146 137 1267 
60 137 137 2590536 137 1284 
60 137 137 2828807 137 1289 
60 137 137 2580802 137 1285 
60 137 137 2421263 137 1281 
60 137 137 2462475 137 1286 
61 136 136 2780040 136 1269 
61 136 136 2502540 136 1263 
61 136 136 2783381 136 1296 
61 136 136 2727195 136 1281 
61 136 136 2810597 136 1286 
61 136 136 2570673 136 1279 
61 136 136 2554821 136 1286 
61 136 136 2555763 136 1275 
61 136 136 2697836 136 1270 
61 136 136 2687597 136 1269 
62 135 135 2697755 135 1260 
62 135 135 2409080 135 1267 
62 135 135 2922368 135 1272 
62 135 135 2626781 135 1262 
62 135 135 2640904 135 1268 
62 135 135 2593814 135 1261 
62 135 135 2627481 135 1265 
62 135 135 2515486 135 1253 
62 135 135 2419539 135 1246 
62 135 135 2608299 135 1280 
63 134 134 2465538 134 1261 
63 134 134 2823434 134 1261 
63 134 134 2658405 134 1275 
63 134 134 2504284 134 1272 
63 134 134 2657488 134 1262 
63 134 134 2781561 134 1248 
63 134 134 2650544 134 1271 
63 134 134 2646096 134 1263 
63 134 134 2580587 134 1253 
63 134 134 2639946 134 1254 
64 133 133 2555431 133 1258 
64 133 133 2736693 133 1244 
64 133 133 2683709 133 1254 
64 133 133 2483161 133 1480 
64 133 133 2383880 133 1261 
64 133 133 2531006 133 1257 
64 133 133 2484830 133 1267 
64 133 133 2620429 133 1255 
64 133 133 2579884 133 1289 
64 133 133 2438378 133 1264 
65 132 132 2645820 132 1261 
65 132 132 2616462 132 1246 
65 132 132 2422759 132 1256 
65 132 132 2453478 132 1243 
65 132 132 2590070 132 1249 
65 132 132 2529209 132 1262 
65 132 132 2437063 132 1248 
65 132 132 2685634 132 1263 
65 132 132 2600006 132 1263 
65 132 132 2538210 132 1250 
66 131 131 2638447 131 1244 
66 131 131 2340658 131 1250 
66 131 131 2734469 131 1249 
66 131 131 2499142 131 1252 
66 131 131 2503448 131 1243 
66 131 131 2551550 131 1253 
66 131 131 2425618 131 1261 
66 131 131 2514564 131 1248 
66 131 131 2464590 131 1244 
66 131 131 2519171 131 1254 
67 130 130 2502233 130 1245 
67 130 130 2532343 130 1255 
67 130 130 2411842 130 1252 
67 130 130 2867207 130 1240 
67 130 130 2515657 130 1253 
67 130 130 2481057 130 1241 
67 130 130 2571330 130 1228 
67 130 130 2766488 130 1238 
67 130 130 2341248 130 1226 
67 130 130 2587450 130 1235 
68 129 129 2461656 129 1249 
68 129 129 2773256 129 1230 
68 129 129 2550469 129 1235 
68 129 129 2149486 129 1220 
68 129 129 2547259 129 1245 
68 129 129 2313390 129 1233 
68 129 129 2663442 129 1239 
68 129 129 2584748 129 1216 
68 129 129 2535041 129 1225 
68 129 129 2362942 129 1222 
69 128 128 2394105 128 1227 
69 128 128 2535592 128 1238 
69 128 128 2568354 128 1227 
69 128 128 2618753 128 1230 
69 128 128 2471406 128 1219 
69 128 128 2601163 128 1224 
69 128 128 2344810 128 1211 
69 128 128 2494951 128 1222 
69 128 128 2448823 128 1211 
69 128 128 2314504 128 1219 
70 127 127 2462238 127 1211 
70 127 127 2421202 127 1223 
70 127 127 2481951 127 1211 
70 127 127 2379214 127 1204 
70 127 127 2404776 127 1213 
70 127 127 2551516 127 1211 
70 127 127 2650373 127 1234 
70 127 127 2586473 127 1209 
70 127 127 2387431 127 1217 
70 127 127 2411574 127 1215 
71 126 126 2283799 126 1214 
71 126 126 2626115 126 1224 
71 126 126 2359187 126 1206 
71 126 126 2563830 126 1218 
71 126 126 2507325 126 1216 
71 126 126 2414614 126 1211 
71 126 126 2402940 126 1206 
71 126 126 2283861 126 1219 
71 126 126 2467315 126 1195 
71 126 126 2310095 126 1222 
72 125 125 2580526 125 1209 
72 125 125 2526412 125 1216 
72 125 125 2344628 125 1220 
72 125 125 2466129 125 1209 
72 125 125 2348590 125 1214 
72 125 125 2206459 125 1207 
72 125 125 2669650 125 1224 
72 125 125 2263832 125 1216 
72 125 125 2364327 125 1224 
72 125 125 2430361 125 1213 
73 124 124 2360729 124 1204 
73 124 124 2301439 124 1207 
73 124 124 2498642 124 1207 
73 124 124 2380875 124 1206 
73 124 124 2413199 124 1209 
73 124 124 2284896 124 1186 
73 124 124 2625297 124 1412 
73 124 124 2488547 124 1208 
73 124 124 2346966 124 1200 
73 124 124 2431527 124 1202 
74 123 123 2320705 123 1195 
74 123 123 2472629 123 1201 
74 123 123 2349076 123 1200 
74 123 123 2332330 123 1197 
74 123 123 2424017 123 1183 
74 123 123 2180821 123 1197 
74 123 123 2380711 123 1207 
74 123 123 2500649 123 1181 
74 123 123 2229019 123 1228 
74 123 123 2230716 123 1198 
75 122 122 2473420 122 1202 
75 122 122 2569337 122 1193 
75 122 122 2317114 122 1208 
75 122 122 2451897 122 1192 
75 122 122 2389778 122 1182 
75 122 122 2497020 122 1185 
75 122 122 2496252 122 1186 
75 122 122 2417836 122 1187 
75 122 122 2106541 122 1195 
75 122 122 2430535 122 1202 
76 121 121 2213774 121 1189 
76 121 121 2204139 121 1191 
76 121 121 2483170 121 1194 
76 121 121 2507100 121 1192 
76 121 121 2450088 121 1183 
76 121 121 2221988 121 1202 
76 121 121 2496901 121 1182 
76 121 121 2330249 121 1175 
76 121 121 2346585 121 1186 
76 121 121 2185424 121 1191 
77 120 120 2383489 120 1174 
77 120 120 2356582 120 1177 
77 120 120 2533714 120 1181 
77 120 120 2403587 120 1168 
77 120 120 2180057 120 1189 
77 120 120 2298886 120 1184 
77 120 120 2362550 120 1197 
77 120 120 2242521 120 1175 
77 120 120 2275780 120 1192 
77 120 120 2154553 120 1168 
78 119 119 2476789 119 1183 
78 119 119 2435271 119 1170 
78 119 119 2468418 119 1185 
78 119 119 2250175 119 1167 
78 119 119 2345526 119 1167 
78 119 119 2420828 119 1165 
78 119 119 2159449 119 1175 
78 119 119 2314213 119 1177 
78 119 119 2439313 119 1175 
78 119 119 2342627 119 1182 
79 118 118 2322915 118 1165 
79 118 118 2488089 118 1180 
79 118 118 2258312 118 1158 
79 118 118 2249811 118 1182 
79 118 118 2417404 118 1168 
79 118 118 2227476 118 1213 
79 118 118 2222168 118 1164 
79 118 118 2447584 118 1168 
79 118 118 2276964 118 1168 
79 118 118 2269538 118 1167 
80 117 117 2351518 117 1166 
80 117 117 2241838 117 1156 
80 117 117 2347207 117 1167 
80 117 117 2310071 117 1152 
80 117 117 2390381 117 1180 
80 117 117 2452441 117 1150 
80 117 117 2325786 117 1171 
80 117 117 2253881 117 1156 
80 117 117 2356197 117 1169 
80 117 117 2140551 117 1166 
81 116 116 2365160 116 1168 
81 116 116 2259060 116 1143 
81 116 116 2317318 116 1180 
81 116 116 2458834 116 1154 
81 116 116 2489677 116 1119 
81 116 116 2310163 116 1140 
81 116 116 2237351 116 1150 
81 116 116 2192741 116 1143 
81 116 116 2361806 116 1140 
81 116 116 2311899 116 1144 
82 115 115 2375140 115 1139 
82 115 115 2094115 115 1144 
82 115 115 2544620 115 1135 
82 115 115 2208894 115 1145 
82 115 115 2241950 115 1138 
82 115 115 2235714 115 1167 
82 115 115 2232399 115 1139 
82 115 115 2334234 115 1146 
82 115 115 2124472 115 1128 
82 115 115 2322893 115 1146 
83 114 114 2101220 114 1133 
83 114 114 2274455 114 1142 
83 114 114 2017912 114 1347 
83 114 114 2028386 114 1148 
83 114 114 2119398 114 1135 
83 114 114 2311515 114 1136 
83 114 114 2260561 114 1150 
83 114 114 2435007 114 1138 
83 114 114 2055273 114 1131 
83 114 114 2121860 114 1152 
84 113 113 2324585 113 1147 
84 113 113 2229388 113 1135 
84 113 113 2059455 113 1146 
84 113 113 2015861 113 1132 
84 113 113 2160599 113 1154 
84 113 113 2444879 113 1136 
84 113 113 2062696 113 1142 
84 113 113 2061749 113 1142 
84 113 113 2179752 113 1145 
84 113 113 1962455 113 1143 
85 112 112 2161715 112 1140 
85 112 112 2459208 112 1135 
85 112 112 2287537 112 1141 
85 112 112 2072672 112 1130 
85 112 112 2215286 112 1123 
85 112 112 2095781 112 1134 
85 112 112 2266746 112 1135 
85 112 112 2346100 112 1128 
85 112 112 2127632 112 1139 
85 112 112 2125197 112 1127 
86 111 111 2152404 111 1125 
86 111 111 1943339 111 1124 
86 111 111 2212083 111 1122 
86 111 111 2177085 111 1122 
86 111 111 2249556 111 1127 
86 111 111 2260439 111 1131 
86 111 111 2199405 111 1136 
86 111 111 2265181 111 1129 
86 111 111 2175620 111 1130 
86 111 111 2149374 111 1133 
87 110 110 1982022 110 1115 
87 110 110 2189893 110 1133 
87 110 110 1956407 110 1121 
87 110 110 2143465 110 1125 
87 110 110 2345371 110 1131 
87 110 110 2277341 110 1122 
87 110 110 2282693 110 1111 
87 110 110 2106679 110 1127 
87 110 110 2160623 110 1119 
87 110 110 2180380 110 1133 
88 109 109 2101229 109 1122 
88 109 109 2079276 109 1119 
88 109 109 1974903 109 1111 
88 109 109 2149756 109 1115 
88 109 109 2011788 109 1117 
88 109 109 2333401 109 1101 
88 109 109 2134595 109 1113 
88 109 109 2027946 109 1117 
88 109 109 2061737 109 1115 
88 109 109 2154740 109 1111 
89 108 108 1986738 108 1108 
89 108 108 2070135 108 1103 
89 108 108 1979392 108 1108 
89 108 108 2058928 108 1111 
89 108 108 1990113 108 1103 
89 108 108 2303051 108 1110 
89 108 108 2018015 108 1113 
89 108 108 2051493 108 1106 
89 108 108 2055550 108 1120 
89 108 108 2346034 108 1104 
90 107 107 2014252 107 1116 
90 107 107 1887165 107 1102 
90 107 107 2014163 107 1103 
90 107 107 1826475 107 1101 
90 107 107 2306601 107 1115 
90 107 107 2178123 107 1103 
90 107 107 1972085 107 1109 
90 107 107 2104635 107 1099 
90 107 107 2243099 107 1106 
90 107 107 1948523 107 1103 
91 106 106 1995204 106 1112 
91 106 106 1984593 106 1095 
91 106 106 1864009 106 1108 
91 106 106 2314464 106 1088 
91 106 106 2133816 106 1111 
91 106 106 1996567 106 1098 
91 106 106 2154158 106 1109 
91 106 106 1946788 106 1097 
91 106 106 2186386 106 1109 
91 106 106 2218787 106 1094 
92 105 105 1983676 105 1099 
92 105 105 2023348 105 1089 
92 105 105 2053648 105 1100 
92 105 105 1837023 105 1098 
92 105 105 1990996 105 1091 
92 105 105 2160860 105 1089 
92 105 105 1776160 105 1101 
92 105 105 2003426 105 1093 
92 105 105 2025803 105 1097 
92 105 105 2177991 105 1083 
93 104 104 2049947 104 1084 
93 104 104 2084968 104 1088 
93 104 104 2116686 104 1087 
93 104 104 1949795 104 1079 
93 104 104 1972270 104 1089 
93 104 104 2026618 104 1086 
93 104 104 2045231 104 1079 
93 104 104 2063197 104 1083 
93 104 104 2047660 104 1085 
93 104 104 2035443 104 1083 
94 103 103 2016886 103 1074 
94 103 103 1862187 103 1075 
94 103 103 1944171 103 1085 
94 103 103 2103829 103 1082 
94 103 103 2030961 103 1076 
94 103 103 1882145 103 1079 
94 103 103 2027817 103 1071 
94 103 103 1887637 103 1078 
94 103 103 1906395 103 1073 
94 103 103 2119566 103 1082 
95 102 102 1834402 102 1065 
95 102 102 1973456 102 1074 
95 102 102 2059595 102 1063 
95 102 102 2058830 102 1076 
95 102 102 1929376 102 1059 
95 102 102 1859569 102 1075 
95 102 102 1963005 102 1072 
95 102 102 1942542 102 1073 
95 102 102 1915034 102 1066 
95 102 102 1980716 102 1079 
96 101 101 1889948 101 1060 
96 101 101 1868873 101 1064 
96 101 101 1903768 101 1075 
96 101 101 2067772 101 1069 
96 101 101 1884777 101 1069 
96 101 101 1926681 101 1078 
96 101 101 1809394 101 1066 
96 101 101 1901789 101 1081 
96 101 101 1916735 101 1068 
96 101 101 1970107 101 1078 
97 100 100 1976256 100 1054 
97 100 100 1884019 100 1074 
97 100 100 1992629 100 1062 
97 100 100 1906418 100 1084 
97 100 100 2070461 100 1067 
97 100 100 2049052 100 1074 
97 100 100 1946438 100 1068 
97 100 100 2024069 100 1070 
97 100 100 1868083 100 1060 
97 100 100 2062093 100 1077 
1 197 197 3643278 197 1587 
1 197 197 4242917 197 1596 
1 197 197 3856870 197 1568 
1 197 197 3987069 197 1525 
1 197 197 3903916 197 1516 
1 197 197 3774560 197 1515 
1 197 197 3903271 197 1613 
1 197 197 3677923 197 1562 
1 197 197 3950095 197 1529 
1 197 197 4006712 197 1552 
2 196 196 4059362 196 1551 
2 196 196 3548588 196 1576 
2 196 196 3883455 196 1557 
2 196 196 3881508 196 1585 
2 196 196 3757854 196 1593 
2 196 196 3898276 196 1576 
2 196 196 3689261 196 1526 
2 196 196 3507999 196 1563 
2 196 196 4099910 196 1603 
2 196 196 3571957 196 1540 
3 195 195 3862258 195 1538 
3 195 195 3861406 195 1532 
3 195 195 4076950 195 1584 
3 195 195 3893915 195 1590 
3 195 195 3947105 195 1619 
3 195 195 3740888 195 1592 
3 195 195 3626941 195 1580 
3 195 195 3942275 195 1567 
3 195 195 3549601 195 1575 
3 195 195 3970961 195 1525 
4 194 194 3905759 194 1607 
4 194 194 3903834 194 1536 
4 194 194 4131306 194 1618 
4 194 194 3813138 194 1567 
4 194 194 3765766 194 1544 
4 194 194 3712328 194 1581 
4 194 194 3719432 194 1574 
4 194 194 3994345 194 1605 
4 194 194 3662936 194 1531 
4 194 194 3738200 194 1521 
5 193 193 3729825 193 1589 
5 193 193 3645281 193 1563 
5 193 193 3746728 193 1610 
5 193 193 3705714 193 1573 
5 193 193 3947958 193 1548 
5 193 193 3541293 193 1607 
5 193 193 3621993 193 1545 
5 193 193 3641542 193 1566 
5 193 193 3828314 193 1548 
5 193 193 3849498 193 1554 
6 192 192 3426526 192 1542 
6 192 192 4109387 192 1564 
6 192 192 3948239 192 1519 
6 192 192 3700811 192 1529 
6 192 192 3737927 192 1578 
6 192 192 3651678 192 1570 
6 192 192 3552318 192 1503 
6 192 192 3847941 192 1510 
6 192 192 3816894 192 1586 
6 192 192 3674272 192 1602 
7 191 191 3650802 191 1589 
7 191 191 3897112 191 1525 
7 191 191 3767458 191 1529 
7 191 191 3709082 191 1604 
7 191 191 3680763 191 1587 
7 191 191 3690327 191 1586 
7 191 191 3813816 191 1557 
7 191 191 3482426 191 1523 
7 191 191 3964602 191 1543 
7 191 191 3578103 191 1577 
8 190 190 3968997 190 1598 
8 190 190 3740413 190 1563 
8 190 190 3768268 190 1541 
8 190 190 3644392 190 1551 
8 190 190 3694948 190 1538 
8 190 190 3522892 190 1556 
8 190 190 3615286 190 1538 
8 190 190 4065579 190 1557 
8 190 190 3763427 190 1553 
8 190 190 3838955 190 1558 
9 189 189 3887454 189 1578 
9 189 189 3602691 189 1560 
9 189 189 3897212 189 1570 
9 189 189 3568540 189 1559 
9 189 189 3678343 189 1511 
9 189 189 3572900 189 1543 
9 189 189 3591862 189 1552 
9 189 189 3906018 189 1568 
9 189 189 3721433 189 1528 
9 189 189 3379759 189 1569 
10 188 188 3444000 188 1597 
10 188 188 3596680 188 1515 
10 188 188 3815206 188 1527 
10 188 188 3811245 188 1572 
10 188 188 3696075 188 1554 
10 188 188 3901865 188 1542 
10 188 188 4049987 188 1565 
10 188 188 3385537 188 1568 
10 188 188 3671870 188 1541 
10 188 188 3770518 188 1555 
11 187 187 3984106 187 1548 
11 187 187 3461270 187 1531 
11 187 187 3772706 187 1554 
11 187 187 3751638 187 1552 
11 187 187 3781908 187 1523 
11 187 187 3827279 187 1539 
11 187 187 3592381 187 1527 
11 187 187 3625826 187 1545 
11 187 187 3916724 187 1552 
11 187 187 3698655 187 1519 
12 186 186 3457244 186 1592 
12 186 186 3623244 186 1548 
12 186 186 3305778 186 1511 
12 186 186 3354672 186 1545 
12 186 186 3407192 186 1534 
12 186 186 3951989 186 1561 
12 186 186 3525693 186 1560 
12 186 186 3633485 186 1520 
12 186 186 3664331 186 1558 
12 186 186 3500193 186 1788 
13 185 185 3532191 185 1539 
13 185 185 3810413 185 1534 
13 185 185 3705613 185 2777 
13 185 185 3538837 185 1485 
13 185 185 3730372 185 1542 
13 185 185 3721966 185 1521 
13 185 185 3721367 185 1501 
13 185 185 3482560 185 1527 
13 185 185 3572038 185 1524 
13 185 185 3608447 185 1529 
14 184 184 3373591 184 1532 
14 184 184 3588896 184 1538 
14 184 184 3883000 184 1550 
14 184 184 3763928 184 1515 
14 184 184 3570223 184 1530 
14 184 184 3661608 184 1576 
14 184 184 3539110 184 1538 
14 184 184 3804168 184 1585 
14 184 184 3788245 184 1582 
14 184 184 3412865 184 1481 
15 183 183 3725146 183 1571 
15 183 183 3394209 183 1525 
15 183 183 3447328 183 1528 
15 183 183 3956581 183 1509 
15 183 183 3327691 183 1537 
15 183 183 3521568 183 1554 
15 183 183 3549023 183 1519 
15 183 183 3843091 183 1539 
15 183 183 3668255 183 1558 
15 183 183 3688300 183 1513 
16 182 182 3520435 182 1563 
16 182 182 3579375 182 1552 
16 182 182 3868042 182 1526 
16 182 182 3559404 182 1562 
16 182 182 3551368 182 1488 
16 182 182 3760444 182 1504 
16 182 182 3776943 182 1541 
16 182 182 3665074 182 1509 
16 182 182 3544263 182 1526 
16 182 182 3470599 182 1521 
17 181 181 3420396 181 1519 
17 181 181 3637731 181 1555 
17 181 181 3778083 181 1505 
17 181 181 3864102 181 1579 
17 181 181 3509432 181 1548 
17 181 181 3539065 181 1531 
17 181 181 3504357 181 1534 
17 181 181 3398349 181 1525 
17 181 181 3536156 181 1513 
17 181 181 3602659 181 1519 
18 180 180 3330908 180 1566 
18 180 180 3732103 180 1506 
18 180 180 3683739 180 1485 
18 180 180 3826566 180 1495 
18 180 180 3620806 180 1564 
18 180 180 3524180 180 1532 
18 180 180 3753850 180 1536 
18 180 180 3325967 180 1509 
18 180 180 3599410 180 1541 
18 180 180 3733903 180 1545 
19 179 179 3610613 179 1538 
19 179 179 3325328 179 1495 
19 179 179 3366537 179 1539 
19 179 179 3663502 179 1519 
19 179 179 3428287 179 1497 
19 179 179 3563555 179 1527 
19 179 179 3596633 179 1520 
19 179 179 3395362 179 1476 
19 179 179 3576540 179 1535 
19 179 179 3527629 179 1503 
20 178 178 3660972 178 1541 
20 178 178 3598447 178 1522 
20 178 178 3512119 178 1536 
20 178 178 3640867 178 1530 
20 178 178 3611968 178 1511 
20 178 178 3397822 178 1512 
20 178 178 3330032 178 1549 
20 178 178 3394508 178 1523 
20 178 178 3310280 178 1825 
20 178 178 3420251 178 1484 
21 177 177 3388995 177 1531 
21 177 177 3570411 177 1493 
21 177 177 3267428 177 1556 
21 177 177 3499604 177 1510 
21 177 177 3603619 177 1510 
21 177 177 3341305 177 1532 
21 177 177 3739265 177 1521 
21 177 177 3212127 177 1507 
21 177 177 3012153 177 1492 
21 177 177 3330681 177 1504 
22 176 176 3128918 176 1513 
22 176 176 3496383 176 1503 
22 176 176 3243259 176 1468 
22 176 176 3322580 176 1482 
22 176 176 3561190 176 1522 
22 176 176 3417644 176 1505 
22 176 176 3493051 176 1491 
22 176 176 3551515 176 1493 
22 176 176 3510352 176 1484 
22 176 176 3516303 176 1469 
23 175 175 3610267 175 1518 
23 175 175 3330874 175 1517 
23 175 175 3622044 175 1505 
23 175 175 3670358 175 1480 
23 175 175 3255956 175 1518 
23 175 175 3469029 175 1474 
23 175 175 3531264 175 1514 
23 175 175 3256219 175 1482 
23 175 175 3776913 175 1475 
23 175 175 3513830 175 1492 
24 174 174 3295083 174 1500 
24 174 174 3326454 174 1476 
24 174 174 3249217 174 1488 
24 174 174 3432651 174 1502 
24 174 174 3337696 174 1511 
24 174 174 3424693 174 1532 
24 174 174 3229383 174 1488 
24 174 174 3707595 174 1496 
24 174 174 3369604 174 1512 
24 174 174 3537295 174 1478 
25 173 173 3444379 173 1479 
25 173 173 3248995 173 1485 
25 173 173 3276595 173 1520 
25 173 173 3581246 173 1524 
25 173 173 3566005 173 1472 
25 173 173 3271257 173 1510 
25 173 173 3189306 173 1503 
25 173 173 3275702 173 1516 
25 173 173 3377049 173 1496 
25 173 173 3293806 173 1508 
26 172 172 3409709 172 1456 
26 172 172 2969859 172 1494 
26 172 172 3212539 172 1502 
26 172 172 3386958 172 1459 
26 172 172 3597994 172 1483 
26 172 172 3285583 172 1462 
26 172 172 3443257 172 1504 
26 172 172 3505130 172 1492 
26 172 172 3355124 172 1482 
26 172 172 3207289 172 1511 
27 171 171 3607036 171 1517 
27 171 171 3268655 171 1445 
27 171 171 3385650 171 1474 
27 171 171 3337787 171 1485 
27 171 171 3192942 171 1465 
27 171 171 3374518 171 1520 
27 171 171 3380343 171 1489 
27 171 171 3449100 171 1478 
27 171 171 3246051 171 1492 
27 171 171 3421165 171 1460 
28 170 170 3399457 170 1470 
28 170 170 3525469 170 1489 
28 170 170 3362568 170 1477 
28 170 170 3374349 170 1472 
28 170 170 3413544 170 1465 
28 170 170 3248166 170 1491 
28 170 170 3205658 170 1481 
28 170 170 3438733 170 1470 
28 170 170 3292066 170 1501 
28 170 170 3322193 170 1767 
29 169 169 3453452 169 1463 
29 169 169 3157871 169 1461 
29 169 169 3297767 169 1469 
29 169 169 2885719 169 1456 
29 169 169 3319947 169 1454 
29 169 169 3442781 169 1492 
29 169 169 3196142 169 1468 
29 169 169 3328702 169 1490 
29 169 169 3539702 169 1464 
29 169 169 3487603 169 1472 
30 168 168 3403708 168 1489 
30 168 168 3152756 168 1477 
30 168 168 3089050 168 1504 
30 168 168 3291298 168 1467 
30 168 168 3247301 168 1468 
30 168 168 3158430 168 1489 
30 168 168 3404466 168 1440 
30 168 168 3041963 168 1486 
30 168 168 3272083 168 1453 
30 168 168 3470890 168 1483 
31 167 167 3317085 167 1477 
31 167 167 3432178 167 1462 
31 167 167 3405098 167 1469 
31 167 167 3467050 167 1450 
31 167 167 3053870 167 1472 
31 167 167 3356508 167 1476 
31 167 167 3191199 167 1466 
31 167 167 3253082 167 1482 
31 167 167 3324592 167 1481 
31 167 167 3254820 167 1463 
32 166 166 3350685 166 1492 
32 166 166 3022190 166 1447 
32 166 166 3178630 166 1436 
32 166 166 3203374 166 1446 
32 166 166 3261451 166 1445 
32 166 166 3464899 166 1441 
32 166 166 3014638 166 1477 
32 166 166 3339093 166 1445 
32 166 166 3295097 166 1467 
32 166 166 2989474 166 1512 
33 165 165 3114479 165 1468 
33 165 165 3208501 165 1484 
33 165 165 3273817 165 1461 
33 165 165 3071717 165 1462 
33 165 165 3268210 165 1470 
33 165 165 3270878 165 1457 
33 165 165 3202905 165 1452 
33 165 165 3268996 165 1450 
33 165 165 3135755 165 1452 
33 165 165 3186010 165 1459 
34 164 164 3021364 164 1476 
34 164 164 3353324 164 1445 
34 164 164 3336941 164 1448 
34 164 164 3217824 164 1456 
34 164 164 3166937 164 1450 
34 164 164 3170169 164 1461 
34 164 164 3320086 164 1434 
34 164 164 2933980 164 1433 
34 164 164 3326654 164 1424 
34 164 164 3133804 164 1471 
35 163 163 3169688 163 1400 
35 163 163 3018055 163 1397 
35 163 163 3159470 163 1423 
35 163 163 3149201 163 1432 
35 163 163 3188556 163 1410 
35 163 163 3408440 163 1378 
35 163 163 3143741 163 1424 
35 163 163 3278899 163 1398 
35 163 163 3387607 163 1440 
35 163 163 3218834 163 1446 
36 162 162 3369757 162 1432 
36 162 162 3267068 162 1408 
36 162 162 3269065 162 1427 
36 162 162 3386813 162 1420 
36 162 162 3145954 162 1408 
36 162 162 3143009 162 1425 
36 162 162 3286623 162 1423 
36 162 162 3026170 162 1441 
36 162 162 3161646 162 1436 
36 162 162 3000283 162 1402 
37 161 161 3228507 161 1440 
37 161 161 3094053 161 1457 
37 161 161 3170086 161 1441 
37 161 161 3197835 161 1424 
37 161 161 3189022 161 1450 
37 161 161 3070680 161 1432 
37 161 161 3210688 161 1426 
37 161 161 3095868 161 1446 
37 161 161 3152441 161 1437 
37 161 161 3192634 161 1463 
38 160 160 2941412 160 1434 
38 160 160 3444584 160 1424 
38 160 160 3193725 160 1413 
38 160 160 3332327 160 1461 
38 160 160 2954159 160 1412 
38 160 160 2909376 160 1429 
38 160 160 3214463 160 1427 
38 160 160 3300830 160 1438 
38 160 160 3117861 160 1402 
38 160 160 3023452 160 1405 
39 159 159 3012766 159 1419 
39 159 159 3013293 159 1408 
39 159 159 3081411 159 1416 
39 159 159 3163297 159 1395 
39 159 159 3049549 159 1426 
39 159 159 3407767 159 1418 
39 159 159 3463749 159 1435 
39 159 159 2999347 159 1429 
39 159 159 3323480 159 1440 
39 159 159 3224154 159 1424 
40 158 158 3113875 158 1417 
40 158 158 3361664 158 1748 
40 158 158 3283407 158 1399 
40 158 158 3093299 158 1415 
40 158 158 3118064 158 1418 
40 158 158 2879524 158 1412 
40 158 158 2984307 158 1427 
40 158 158 2980299 158 1420 
40 158 158 3064482 158 1424 
40 158 158 2991754 158 1411 
41 157 157 2960722 157 1412 
41 157 157 2950502 157 1390 
41 157 157 3140528 157 1394 
41 157 157 3146707 157 1399 
41 157 157 2852680 157 1418 
41 157 157 2988530 157 1368 
41 157 157 3036457 157 1396 
41 157 157 2933073 157 1440 
41 157 157 3001214 157 1408 
41 157 157 2976368 157 1401 
42 156 156 3273861 156 1410 
42 156 156 3054237 156 1420 
42 156 156 2930632 156 1432 
42 156 156 3259089 156 1417 
42 156 156 3199750 156 1419 
42 156 156 2876351 156 1381 
42 156 156 2986587 156 1381 
42 156 156 3253325 156 1404 
42 156 156 3073835 156 1371 
42 156 156 3167938 156 1406 
43 155 155 2703414 155 1380 
43 155 155 3098573 155 1392 
43 155 155 2992801 155 1415 
43 155 155 3033190 155 1412 
43 155 155 2938344 155 1414 
43 155 155 2889500 155 1385 
43 155 155 3137976 155 1392 
43 155 155 3060134 155 1414 
43 155 155 3327621 155 1389 
43 155 155 3153224 155 1402 
44 154 154 3148152 154 1385 
44 154 154 3108528 154 1383 
44 154 154 3271491 154 1395 
44 154 154 2951673 154 1394 
44 154 154 3028968 154 1400 
44 154 154 2906859 154 1360 
44 154 154 3015368 154 1361 
44 154 154 2820803 154 1406 
44 154 154 3027790 154 1383 
44 154 154 2966290 154 1403 
45 153 153 3034303 153 1372 
45 153 153 2995499 153 1374 
45 153 153 2999882 153 1412 
45 153 153 2935684 153 1389 
45 153 153 3127407 153 1359 
45 153 153 2893361 153 1401 
45 153 153 3212000 153 1376 
45 153 153 2732934 153 1421 
45 153 153 3064627 153 1364 
45 153 153 3110095 153 1379 
46 152 152 2793253 152 1392 
46 152 152 2874548 152 1397 
46 152 152 2842351 152 1396 
46 152 152 3325083 152 1373 
46 152 152 3090932 152 1360 
46 152 152 3096543 152 1386 
46 152 152 2633476 152 1383 
46 152 152 3154472 152 1371 
46 152 152 3167747 152 1386 
46 152 152 2932343 152 1395 
47 151 151 3270680 151 1364 
47 151 151 2959833 151 1383 
47 151 151 2952325 151 1335 
47 151 151 3064899 151 1341 
47 151 151 2777221 151 1355 
47 151 151 2900916 151 1376 
47 151 151 2902731 151 1330 
47 151 151 2964461 151 1390 
47 151 151 2930768 151 1370 
47 151 151 3118264 151 1376 
48 150 150 2853053 150 1360 
48 150 150 2911535 150 1361 
48 150 150 3073564 150 1381 
48 150 150 2935778 150 1372 
48 150 150 2940280 150 1345 
48 150 150 3123566 150 1351 
48 150 150 2937999 150 1344 
48 150 150 2971841 150 1367 
48 150 150 3047090 150 1378 
48 150 150 2728619 150 1351 
49 149 149 3038912 149 1358 
49 149 149 2866301 149 1342 
49 149 149 2945430 149 1334 
49 149 149 3103766 149 1369 
49 149 149 2633001 149 1390 
49 149 149 2958803 149 1358 
49 149 149 3094297 149 1360 
49 149 149 2775920 149 1368 
49 149 149 2802724 149 1351 
49 149 149 2959827 149 1373 
50 148 148 3015545 148 1369 
50 148 148 3039096 148 1365 
50 148 148 2685608 148 1356 
50 148 148 2975841 148 1363 
